# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS001F.BIN	F0	10	1239	1FD0	In that moment, you can feel something move inside you.\n<wait>Your heart begins pounding like an alarm bell.\n<wait>	In that moment, you can feel something move inside you.\n<wait>Your heart begins pounding like an alarm bell.\n<wait>	
m/MS001F.BIN	F0	11	1354	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	12	1365	1FD3	We recovered the demon data that was sent to Ochanomizu.\n<wait>You must have felt so proud of yourself for coming up with this plan.\nWell, unfortunately for you, it was all for naught!\n<wait>	We recovered the demon data that was sent to Ochanomizu.\n<wait>You must have felt so proud of yourself for coming up with this plan.\nWell, unfortunately for you, it was all for naught!\n<wait>	
m/MS001F.BIN	F0	13	1583	1FD0	You can now feel it stronger than ever...\n<wait>There is definitely another being living inside your body.\n<wait>	You can now feel it stronger than ever...\n<wait>There is definitely another being living inside your body.\n<wait>	
m/MS001F.BIN	F0	14	1696	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	15	1702	1FD3	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	
m/MS001F.BIN	F0	16	1844	1FD1	*Thump, thump, thump, thump*...\n<wait>	*Thump, thump, thump, thump*...\n<wait>	
m/MS001F.BIN	F0	17	1884	1FD0	The strange being continues trashing about inside you. The sensation...\n<wait>It's unlike anything else you've ever experienced in your life.\n<wait>	The strange being continues trashing about inside you. The sensation...\n<wait>It's unlike anything else you've ever experienced in your life.\n<wait>	
m/MS001F.BIN	F0	18	2030	1FBA	You feel like you're being torn apart from the inside.\n<wait>Your entire body is in agony.<wait>	You feel like you're being torn apart from the inside.\n<wait>Your entire body is in agony.<wait>	
m/MS001F.BIN	F0	19	2124	1FBA	Soon after, your feet give out underneath you.\n<wait>	Soon after, your feet give out underneath you.\n<wait>	
m/MS001F.BIN	F0	20	2179	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	21	2189	1FD3	Hayasaka!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	Hayasaka!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	
m/MS001F.BIN	F0	22	2284	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	23	2295	1FD3	Roger that!\n<wait>	Roger that!\n<wait>	
m/MS001F.BIN	F0	24	2315	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	25	2321	1FD3	Katsuragi-kun...\n<wait>	Katsuragi-kun...\n<wait>	
m/MS001F.BIN	F0	26	2346	1FD1	*Thump*!!\n<wait>	*Thump*!!\n<wait>	
m/MS001F.BIN	F0	27	2364	1FD0	You collapse on the floor like a lifeless doll as your consciousness\nslowly fades away.\n	You collapse on the floor like a lifeless doll as your consciousness\nslowly fades away.\n	
m/MS001F.BIN	F0	28	2464	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	29	2474	1FD3	Here it comes!\n<wait>	Here it comes!\n<wait>	
m/MS001F.BIN	F0	30	2497	1FD0	Nishino and his subordinates are clearly nervous.\n<wait>	Nishino and his subordinates are clearly nervous.\n<wait>	
m/MS001F.BIN	F0	31	2553	1FBA	In that moment, a thick cloud of white smoke spews out from your mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	In that moment, a thick cloud of white smoke spews out from your mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	
m/MS001F.BIN	F0	32	2715	1FBA	What appears is a demon.\n<wait>	What appears is a demon.\n<wait>	
m/MS001F.BIN	F0	33	2825	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	34	2831	1FD3	Now! Grab Katsuragi and bring him here!\n<wait>	Now! Grab Katsuragi and bring him here!\n<wait>	
m/MS001F.BIN	F0	35	2879	1FD0	Hayasaka wastes no time, and immediately dashes over to you.\n<wait>Soon after, your body has been dragged to safety.\n<wait>	Hayasaka wastes no time, and immediately dashes over to you.\n<wait>Soon after, your body has been dragged to safety.\n<wait>	
m/MS001F.BIN	F0	36	3002	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	37	3011	1FD3	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	
m/MS001F.BIN	F0	38	3112	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	39	3122	1FD3	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	
m/MS001F.BIN	F0	40	3235	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	41	3244	1FD3	The lack of wit of most humans makes them impossible to manage.\n<wait>	The lack of wit of most humans makes them impossible to manage.\n<wait>	
m/MS001F.BIN	F0	42	3316	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	43	3325	1FD3	However, it appears that you just might be an exception.\n<wait>	However, it appears that you just might be an exception.\n<wait>	
m/MS001F.BIN	F0	44	3390	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	45	3399	1FD3	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	
m/MS001F.BIN	F0	46	3501	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	47	3511	1FD3	Are you the one in charge of the labour camps?\n<wait>	Are you the one in charge of the labour camps?\n<wait>	
m/MS001F.BIN	F0	48	3566	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	49	3575	1FD3	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	
m/MS001F.BIN	F0	50	3733	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	51	3742	1FD3	That boy is the same way. I am very, very interested in him.\n<wait>	That boy is the same way. I am very, very interested in him.\n<wait>	
m/MS001F.BIN	F0	52	3811	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	53	3820	1FD3	His heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	His heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	
m/MS001F.BIN	F0	54	3947	1FD0	It is there that you recover your consciousness.\nYour body still feels numb, but you're somehow able to stand up.\n<wait>	It is there that you recover your consciousness.\nYour body still feels numb, but you're somehow able to stand up.\n<wait>	
m/MS001F.BIN	F0	55	4069	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	56	4080	1FD3	Katsuragi!\n<wait>	Katsuragi!\n<wait>	
m/MS001F.BIN	F0	57	4099	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	58	4105	1FD3	Katsuragi-kun!\n<wait>	Katsuragi-kun!\n<wait>	
m/MS001F.BIN	F0	59	4182	1FD0	Hayasaka soon shows up like he promised he would.\n<wait>	Hayasaka soon shows up like he promised he would.\n<wait>	
m/MS001F.BIN	F0	60	4238	1FBA	He lifts his head, and in the next moment,\nhis entire body can be seen tensing up.\n<wait>	He lifts his head, and in the next moment,\nhis entire body can be seen tensing up.\n<wait>	
m/MS001F.BIN	F0	61	4327	1FBA	It's not like you can blame him. Anyone would react that way when met by\nthe sight of their former colleagues decked out in arms and looking like\nthey're ready to fight for their lives.\n<wait>	It's not like you can blame him. Anyone would react that way when met by\nthe sight of their former colleagues decked out in arms and looking like\nthey're ready to fight for their lives.\n<wait>	
m/MS001F.BIN	F0	62	4521	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	63	4531	1FD3	We have been waiting for you, Hayasaka.\n<wait>	We have been waiting for you, Hayasaka.\n<wait>	
m/MS001F.BIN	F0	64	4579	1FD0	Nishino is the one to greet him.\nHis voice sounds as calm and confident as ever.\n<wait>	Nishino is the one to greet him.\nHis voice sounds as calm and confident as ever.\n<wait>	
m/MS001F.BIN	F0	65	4666	1FBA	He then presses the small switch he's holding,\ncausing the office's door to automatically close.\n<wait>	He then presses the small switch he's holding,\ncausing the office's door to automatically close.\n<wait>	
m/MS001F.BIN	F0	66	4911	1FBA	For a brief moment, Emi looks like she wants to say something.\n<wait>However, a stern glance from Nishino causes her to keep her mouth shut.\n<wait>	For a brief moment, Emi looks like she wants to say something.\n<wait>However, a stern glance from Nishino causes her to keep her mouth shut.\n<wait>	
m/MS001F.BIN	F0	67	5058	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	68	5068	1FD3	Have you had enough magnetite yet?\n<wait>	Have you had enough magnetite yet?\n<wait>	
m/MS001F.BIN	F0	69	5111	1FD0	Nishino once again addresses Hayasaka.\n<wait>	Nishino once again addresses Hayasaka.\n<wait>	
m/MS001F.BIN	F0	70	5156	1FBA	His body twitches slightly, yet he doesn't respond.\n<wait>	His body twitches slightly, yet he doesn't respond.\n<wait>	
m/MS001F.BIN	F0	71	5216	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	72	5226	1FD3	We recovered the demon data that was sent to Ochanomizu.\n<wait>That means game over for you. Your grand plan was all for naught.\n<wait>	We recovered the demon data that was sent to Ochanomizu.\n<wait>That means game over for you. Your grand plan was all for naught.\n<wait>	
m/MS001F.BIN	F0	73	5361	1FD0	Again, Hayasaka twitches.\n<wait>	Again, Hayasaka twitches.\n<wait>	
m/MS001F.BIN	F0	74	5393	1FBA	It's almost as if there was another being inside him.\n<wait>A being that was reacting to Nishino's words.\n<wait>	It's almost as if there was another being inside him.\n<wait>A being that was reacting to Nishino's words.\n<wait>	
m/MS001F.BIN	F0	75	5505	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	76	5511	1FD3	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	
m/MS001F.BIN	F0	77	5653	1FD0	Hayasaka's body continues to twitch.\n<wait>	Hayasaka's body continues to twitch.\n<wait>	
m/MS001F.BIN	F0	78	5696	1FBA	Meanwhile, tears can be seen starting to form in the corners\nof Emi's eyes.\n<wait>	Meanwhile, tears can be seen starting to form in the corners\nof Emi's eyes.\n<wait>	
m/MS001F.BIN	F0	79	5780	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	80	5790	1FD3	Katsuragi!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	Katsuragi!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	
m/MS001F.BIN	F0	81	5886	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	82	5892	1FD3	Tatsuya!...\n<wait>	Tatsuya!...\n<wait>	
m/MS001F.BIN	F0	83	5912	1FD0	Hayasaka's entire body bends backwards in the most unnatural fashion.\n<wait>He then begins spasming intensely,\nalmost as if he was having a seizure.\n<wait>	Hayasaka's entire body bends backwards in the most unnatural fashion.\n<wait>He then begins spasming intensely,\nalmost as if he was having a seizure.\n<wait>	
m/MS001F.BIN	F0	84	6065	1FBA	Unable to face her boyfriend in such a sorry state,\nEmi turns to look away, and you follow soon after.\n<wait>	Unable to face her boyfriend in such a sorry state,\nEmi turns to look away, and you follow soon after.\n<wait>	
m/MS001F.BIN	F0	85	6174	1FBA	In the next instant, 	In the next instant, 	
m/MS001F.BIN	F0	86	6276	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	87	6286	1FD3	Here it comes!\n<wait>	Here it comes!\n<wait>	
m/MS001F.BIN	F0	88	6309	1FD0	This is it. This is the real deal.\n<wait>	This is it. This is the real deal.\n<wait>	
m/MS001F.BIN	F0	89	6350	1FBA	Before you are able to prepare yourself mentally,\na thick cloud of white smoke spews out from Hayasaka's mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	Before you are able to prepare yourself mentally,\na thick cloud of white smoke spews out from Hayasaka's mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	
m/MS001F.BIN	F0	90	6552	1FBA	What appears is a demon.\n<wait>	What appears is a demon.\n<wait>	
m/MS001F.BIN	F0	91	6640	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	92	6650	1FD3	Now! Grab Hayasaka and bring him here!\n<wait>	Now! Grab Hayasaka and bring him here!\n<wait>	
m/MS001F.BIN	F0	93	6697	1FD0	Wasting no time, you immediately dash over to Hayasaka.\n<wait>You grab his limp body, and drag him to safety.\n<wait>	Wasting no time, you immediately dash over to Hayasaka.\n<wait>You grab his limp body, and drag him to safety.\n<wait>	
m/MS001F.BIN	F0	94	6813	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	95	6822	1FD3	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	
m/MS001F.BIN	F0	96	6923	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	97	6933	1FD3	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	
m/MS001F.BIN	F0	98	7046	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	99	7055	1FD3	The lack of wit of most humans makes them impossible to manage.\n<wait>	The lack of wit of most humans makes them impossible to manage.\n<wait>	
m/MS001F.BIN	F0	100	7127	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	101	7136	1FD3	However, it appears that you just might be an exception.\n<wait>	However, it appears that you just might be an exception.\n<wait>	
m/MS001F.BIN	F0	102	7201	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	103	7210	1FD3	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	
m/MS001F.BIN	F0	104	7312	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	105	7322	1FD3	Are you the one in charge of the labour camps?\n<wait>	Are you the one in charge of the labour camps?\n<wait>	
m/MS001F.BIN	F0	106	7377	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	107	7386	1FD3	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	
m/MS001F.BIN	F0	108	7544	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	109	7553	1FD3	That boy is the same way. I am very, very interested in him.\n<wait>	That boy is the same way. I am very, very interested in him.\n<wait>	
m/MS001F.BIN	F0	110	7622	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	111	7631	1FD3	His heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	His heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	
m/MS001F.BIN	F0	112	7758	1FD0	It is there that Hayasaka recovers his consciousness.\nHe's able to pull himself back up on his feet, although just barely.\n<wait>	It is there that Hayasaka recovers his consciousness.\nHe's able to pull himself back up on his feet, although just barely.\n<wait>	
m/MS001F.BIN	F0	113	7889	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	114	7895	1FD3	Tatsuya!\n<wait>	Tatsuya!\n<wait>	
m/MS001F.BIN	F0	115	7912	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	116	7923	1FD3	Guys...\n<wait>	Guys...\n<wait>	
m/MS001F.BIN	F0	117	7993	1FD0	Emi soon shows up like she promised she would.\n<wait>	Emi soon shows up like she promised she would.\n<wait>	
m/MS001F.BIN	F0	118	8046	1FBA	She lifts her head, and in the next moment,\nher entire body can be seen tensing up.\n<wait>	She lifts her head, and in the next moment,\nher entire body can be seen tensing up.\n<wait>	
m/MS001F.BIN	F0	119	8136	1FBA	It's not like you can blame her. <wait>Anyone would react that way when met by\nthe sight of their former colleagues decked out in arms and looking like\nthey're ready to fight for their lives.\n<wait>	It's not like you can blame her. <wait>Anyone would react that way when met by\nthe sight of their former colleagues decked out in arms and looking like\nthey're ready to fight for their lives.\n<wait>	
m/MS001F.BIN	F0	120	8334	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	121	8344	1FD3	We have been waiting for you, Kirishima.\n<wait>	We have been waiting for you, Kirishima.\n<wait>	
m/MS001F.BIN	F0	122	8393	1FD0	Nishino is the one to greet her.\nHis voice sounds as calm and confident as ever.\n<wait>	Nishino is the one to greet her.\nHis voice sounds as calm and confident as ever.\n<wait>	
m/MS001F.BIN	F0	123	8480	1FBA	He then presses the small switch he's holding,\ncausing the office's door to automatically close.\n<wait>	He then presses the small switch he's holding,\ncausing the office's door to automatically close.\n<wait>	
m/MS001F.BIN	F0	124	8722	1FBA	For a brief moment, Hayasaka looks like he wants to say something.\n<wait>However, a stern glance from Nishino causes him to keep his mouth shut.\n<wait>	For a brief moment, Hayasaka looks like he wants to say something.\n<wait>However, a stern glance from Nishino causes him to keep his mouth shut.\n<wait>	
m/MS001F.BIN	F0	125	8873	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	126	8883	1FD3	Have you had enough magnetite yet?\n<wait>	Have you had enough magnetite yet?\n<wait>	
m/MS001F.BIN	F0	127	8926	1FD0	Nishino once again addresses Emi.\n<wait>	Nishino once again addresses Emi.\n<wait>	
m/MS001F.BIN	F0	128	8966	1FBA	Her body twitches slightly, yet she doesn't respond.\n<wait>	Her body twitches slightly, yet she doesn't respond.\n<wait>	
m/MS001F.BIN	F0	129	9027	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	130	9037	1FD3	We recovered the demon data that was sent to Ochanomizu.\n<wait>That means game over for you. Your grand plan was all for naught.\n<wait>	We recovered the demon data that was sent to Ochanomizu.\n<wait>That means game over for you. Your grand plan was all for naught.\n<wait>	
m/MS001F.BIN	F0	131	9172	1FD0	Again, Emi twitches.\n<wait>	Again, Emi twitches.\n<wait>	
m/MS001F.BIN	F0	132	9199	1FBA	It's almost as if there was another being inside her.\n<wait>A being that was reacting to Nishino's words.\n<wait>	It's almost as if there was another being inside her.\n<wait>A being that was reacting to Nishino's words.\n<wait>	
m/MS001F.BIN	F0	133	9311	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	134	9322	1FD3	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	I almost feel bad.\n<wait>Your plan fizzled, and what did you manage to get out of it?\nA little girl's magnetite. That's it. That's all.\n<wait>	
m/MS001F.BIN	F0	135	9464	1FD0	Emi's body continues to twitch.\n<wait>Meanwhile, tears can be seen starting to form in the corners\nof Hayasaka's eyes.\n<wait>	Emi's body continues to twitch.\n<wait>Meanwhile, tears can be seen starting to form in the corners\nof Hayasaka's eyes.\n<wait>	
m/MS001F.BIN	F0	136	9589	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	137	9599	1FD3	Katsuragi!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	Katsuragi!\n<wait>This demon has absorbed plenty of magnetite.\nDo not let your guard down!\n<wait>	
m/MS001F.BIN	F0	138	9695	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	139	9706	1FD3	Emi!...\n<wait>	Emi!...\n<wait>	
m/MS001F.BIN	F0	140	9722	1FD0	Emi's entire body bends backwards in the most unnatural fashion.\n<wait>She then begins spasming intensely,\nalmost as if she was having a seizure.\n<wait>	Emi's entire body bends backwards in the most unnatural fashion.\n<wait>She then begins spasming intensely,\nalmost as if she was having a seizure.\n<wait>	
m/MS001F.BIN	F0	141	9872	1FBA	Unable to face his girlfriend in such a sorry state,\nHayasaka turns to look away, and you follow soon after.\n<wait>	Unable to face his girlfriend in such a sorry state,\nHayasaka turns to look away, and you follow soon after.\n<wait>	
m/MS001F.BIN	F0	142	9987	1FBA	In the next instant, 	In the next instant, 	
m/MS001F.BIN	F0	143	10090	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	144	10100	1FD3	Here it comes!\n<wait>	Here it comes!\n<wait>	
m/MS001F.BIN	F0	145	10123	1FD0	This is it. This is the real deal.\n<wait>	This is it. This is the real deal.\n<wait>	
m/MS001F.BIN	F0	146	10164	1FBA	Before you are able to prepare yourself mentally,\na thick cloud of white smoke spews out from Emi's mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	Before you are able to prepare yourself mentally,\na thick cloud of white smoke spews out from Emi's mouth.\n<wait>The cloud lingers in the air for a few seconds\nbefore starting to form a shape.\n<wait>	
m/MS001F.BIN	F0	147	10361	1FBA	What appears is a demon.\n<wait>	What appears is a demon.\n<wait>	
m/MS001F.BIN	F0	148	10449	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	149	10459	1FD3	Now! Grab Kirishima and bring him here!\n<wait>	Now! Grab Kirishima and bring him here!\n<wait>	
m/MS001F.BIN	F0	150	10507	1FD0	Wasting no time, Hayasaka immediately dashes over to Emi.\n<wait>He grabs her limp body, and drags her to safety.\n<wait>	Wasting no time, Hayasaka immediately dashes over to Emi.\n<wait>He grabs her limp body, and drags her to safety.\n<wait>	
m/MS001F.BIN	F0	151	10626	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	152	10635	1FD3	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	Heh. What a delightful reception.\n<wait>Never before have I met a human quite so full of talk.\n<wait>	
m/MS001F.BIN	F0	153	10736	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	154	10746	1FD3	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	Dammit!\n<wait>This demon's insanely high-level...\n<wait>In our current state, we are simply no match for it!\n<wait>	
m/MS001F.BIN	F0	155	10859	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	156	10868	1FD3	The lack of wit of most humans makes them impossible to manage.\n<wait>	The lack of wit of most humans makes them impossible to manage.\n<wait>	
m/MS001F.BIN	F0	157	10940	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	158	10949	1FD3	However, it appears that you just might be an exception.\n<wait>	However, it appears that you just might be an exception.\n<wait>	
m/MS001F.BIN	F0	159	11014	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	160	11023	1FD3	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	It would be a great pity to kill you now,\n<wait>for you are exactly the sort of labour we need.\n<wait>	
m/MS001F.BIN	F0	161	11125	1FD2	Nishino:	Nishino:	
m/MS001F.BIN	F0	162	11135	1FD3	Are you the one in charge of the labour camps?\n<wait>	Are you the one in charge of the labour camps?\n<wait>	
m/MS001F.BIN	F0	163	11190	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	164	11199	1FD3	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	Oh, so you've heard? Yes, yes. You truly are an outstanding individual.\n<wait>It pains me to see your talents being wasted on running\nthis monkey show.\n<wait>	
m/MS001F.BIN	F0	165	11357	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	166	11366	1FD3	That woman is the same way. I am very, very interested in her.\n<wait>	That woman is the same way. I am very, very interested in her.\n<wait>	
m/MS001F.BIN	F0	167	11437	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	168	11446	1FD3	Her heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	Her heart is pure... yet inside it, there is fear and anxiety.\n<wait>What an interesting combination of flavours indeed.\n<wait>	
m/MS001F.BIN	F0	169	11573	1FD0	It is there that Emi recovers her consciousness.\nShe's able to pull herself back up on her feet, although just barely.\n<wait>	It is there that Emi recovers her consciousness.\nShe's able to pull herself back up on her feet, although just barely.\n<wait>	
m/MS001F.BIN	F0	170	11700	1FD2	Hayasaka:	Hayasaka:	
m/MS001F.BIN	F0	171	11711	1FD3	Emi!\n<wait>	Emi!\n<wait>	
m/MS001F.BIN	F0	172	11724	1FD2	Emi:	Emi:	
m/MS001F.BIN	F0	173	11730	1FD3	Guys...\n<wait>	Guys...\n<wait>	
m/MS001F.BIN	F0	174	11746	1FD2	Murmur:	Murmur:	
m/MS001F.BIN	F0	175	11755	1FD3	So, the girl awakes...\n<wait>Very well then. That is enough talk for now.\n<wait>	So, the girl awakes...\n<wait>Very well then. That is enough talk for now.\n<wait>	
m/MS001F.BIN	F0	176	11835	1FD2	Murmur:	Murmur:	
