# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS005F.BIN	F0	67	4377	1FD3	Do you plan on sleeping the whole day!?\nIt's time to work! Hurry up and get moving!\n<wait>	Do you plan on sleeping the whole day!?\nIt's time to work! Hurry up and get moving!\n<wait>	
m/MS005F.BIN	F0	68	4469	1FD0	You are taken to the mining area.\n<wait>	You are taken to the mining area.\n<wait>	
m/MS005F.BIN	F0	69	4566	1FD0	You're tossed on the cold, stone floor of your cell.\nYour body aches all around.\n<wait>	You're tossed on the cold, stone floor of your cell.\nYour body aches all around.\n<wait>	
m/MS005F.BIN	F0	70	4660	1FD2	Baal Soldier:	Baal Soldier:	
m/MS005F.BIN	F0	71	4675	1FD3	This is what happens to those who refuse to show respect to Lord Bael!\n<wait>	This is what happens to those who refuse to show respect to Lord Bael!\n<wait>	
m/MS005F.BIN	F0	72	4754	1FD0	With those words, the soldier leaves you.\n<wait>	With those words, the soldier leaves you.\n<wait>	
m/MS005F.BIN	F0	73	5063	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	74	5069	1FD3	*Shh*...<wait>There's no need to be scared. I'm not here to hurt you.\n<wait>	*Shh*...<wait>There's no need to be scared. I'm not here to hurt you.\n<wait>	
m/MS005F.BIN	F0	75	5145	1FD0	Having said that, Rui pulls out some food and hands it to you.\n<wait>	Having said that, Rui pulls out some food and hands it to you.\n<wait>	
m/MS005F.BIN	F0	76	5216	1FD1	>What will you do?\n<wait>	>What will you do?\n<wait>	
m/MS005F.BIN	F0	77	5255	1FB2	Why are you here?	Why are you here?	
m/MS005F.BIN	F0	78	5274	1FB2	Thanks	Thanks	
m/MS005F.BIN	F0	79	5282	1FB2	Leer at her	Leer at her	
m/MS005F.BIN	F0	80	5319	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	81	5325	1FD3	Why does that matter?\n<wait>	Why does that matter?\n<wait>	
m/MS005F.BIN	F0	82	5367	1FB2	It makes no sense	It makes no sense	
m/MS005F.BIN	F0	83	5386	1FB2	Well...	Well...	
m/MS005F.BIN	F0	84	5395	1FB2	Leer at her	Leer at her	
m/MS005F.BIN	F0	85	5432	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	86	5438	1FD3	I'm going to need you to trust me. <wait>Can you do that? Can you trust me?\n<wait>	I'm going to need you to trust me. <wait>Can you do that? Can you trust me?\n<wait>	
m/MS005F.BIN	F0	87	5532	1FB2	I can't!	I can't!	
m/MS005F.BIN	F0	88	5542	1FB2	I trust you...	I trust you...	
m/MS005F.BIN	F0	89	5578	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	90	5584	1FD3	Right... <wait>It's unfortunate, but I can't blame you.\n<wait>	Right... <wait>It's unfortunate, but I can't blame you.\n<wait>	
m/MS005F.BIN	F0	91	5683	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	92	5689	1FD3	Thank you...\n<wait>	Thank you...\n<wait>	
m/MS005F.BIN	F0	93	5710	1FD0	Rui smiles at you.\n<wait>	Rui smiles at you.\n<wait>	
m/MS005F.BIN	F0	94	5742	1FD0	You stare Rui in the eyes.\n<wait>	You stare Rui in the eyes.\n<wait>	
m/MS005F.BIN	F0	95	5848	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	96	5854	1FD3	This stuff is safe to eat.\nIt's not like the food the slaves are fed.\n<wait>I suggest that you munch it down before you collapse.\n<wait>	This stuff is safe to eat.\nIt's not like the food the slaves are fed.\n<wait>I suggest that you munch it down before you collapse.\n<wait>	
m/MS005F.BIN	F0	97	5990	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	98	5996	1FD3	Now then, I should be on my way.\nDon't want to be here once the soldiers come back.\n<wait>	Now then, I should be on my way.\nDon't want to be here once the soldiers come back.\n<wait>	
m/MS005F.BIN	F0	99	6088	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	100	6094	1FD3	Catch ya later.\n<wait>	Catch ya later.\n<wait>	
m/MS005F.BIN	F0	101	6120	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	102	6364	1FD2	Baal Soldier:	Baal Soldier:	
m/MS005F.BIN	F0	103	6379	1FD3	Stupid fool! Know your place!!\n	Stupid fool! Know your place!!\n	
m/MS005F.BIN	F0	104	6412	1FD0	With those words, the soldier leaves you.\n<wait>	With those words, the soldier leaves you.\n<wait>	
m/MS005F.BIN	F0	105	6590	1FBA	Those dark thoughts hurt you more than any physical thoughts could.\n	Those dark thoughts hurt you more than any physical thoughts could.\n	
m/MS005F.BIN	F0	106	6671	1FD0	It is there that Rui enters the room.\n<wait>	It is there that Rui enters the room.\n<wait>	
m/MS005F.BIN	F0	107	6739	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	108	6745	1FD3	Here you go.\n<wait>	Here you go.\n<wait>	
m/MS005F.BIN	F0	109	6766	1FD0	She hands you some foods, and immediately turns around to leave.\n<wait>	She hands you some foods, and immediately turns around to leave.\n<wait>	
m/MS005F.BIN	F0	110	6843	1FD1	>What will you do?\n<wait>	>What will you do?\n<wait>	
m/MS005F.BIN	F0	111	6882	1FB2	Stop her	Stop her	
m/MS005F.BIN	F0	112	6892	1FB2	Let her go	Let her go	
m/MS005F.BIN	F0	113	6924	1FD0	You grab Rui firmly by the arm.\n<wait>	You grab Rui firmly by the arm.\n<wait>	
m/MS005F.BIN	F0	114	6986	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	115	6992	1FD3	Ah!...\n<wait>	Ah!...\n<wait>	
m/MS005F.BIN	F0	116	7007	1FD0	The woman lets out a soft gasp before turning around to face you.\nA puzzled look can be seen painted on her face.\n<wait>	The woman lets out a soft gasp before turning around to face you.\nA puzzled look can be seen painted on her face.\n<wait>	
m/MS005F.BIN	F0	117	7129	1FD1	>What will you do?\n<wait>	>What will you do?\n<wait>	
m/MS005F.BIN	F0	118	7168	1FB2	Why do you help me?	Why do you help me?	
m/MS005F.BIN	F0	119	7189	1FB2	Stay with me	Stay with me	
m/MS005F.BIN	F0	120	7223	1FD0	You ask Rui that.\n<wait>	You ask Rui that.\n<wait>	
m/MS005F.BIN	F0	121	7249	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	122	7255	1FD3	I... I don't know.\n<wait>	I... I don't know.\n<wait>	
m/MS005F.BIN	F0	123	7282	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	124	7288	1FD3	For some reason, I just can't bring myself to leave you be.\nI feel like a total idiot. Yes, an idiot...\n<wait>	For some reason, I just can't bring myself to leave you be.\nI feel like a total idiot. Yes, an idiot...\n<wait>	
m/MS005F.BIN	F0	125	7412	1FB2	You're not	You're not	
m/MS005F.BIN	F0	126	7424	1FB2	Thank her	Thank her	
m/MS005F.BIN	F0	127	7435	1FB2	You're all I have	You're all I have	
m/MS005F.BIN	F0	128	7478	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	129	7484	1FD3	Thank you too...\n<wait>Well, anyway... I've gotta be going now. Bye.\n<wait>	Thank you too...\n<wait>Well, anyway... I've gotta be going now. Bye.\n<wait>	
m/MS005F.BIN	F0	130	7563	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	131	7666	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	132	7672	1FD3	Well, anyway... I've gotta be going now. Bye.\n<wait>	Well, anyway... I've gotta be going now. Bye.\n<wait>	
m/MS005F.BIN	F0	133	7730	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	134	7833	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	135	7839	1FD3	Is that really something that you should be saying?\n<wait>Aren't you already... spoken for?\n<wait>	Is that really something that you should be saying?\n<wait>Aren't you already... spoken for?\n<wait>	
m/MS005F.BIN	F0	136	7937	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	137	7943	1FD3	I saw it. <wait>That locket you carry...\nIt belonged to your lover, did it not?\n<wait>	I saw it. <wait>That locket you carry...\nIt belonged to your lover, did it not?\n<wait>	
m/MS005F.BIN	F0	138	8029	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	139	8035	1FD3	Ah!...\n<wait>	Ah!...\n<wait>	
m/MS005F.BIN	F0	140	8050	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	141	8056	1FD3	Well, anyway... I've gotta be going now. Bye.\n<wait>	Well, anyway... I've gotta be going now. Bye.\n<wait>	
m/MS005F.BIN	F0	142	8146	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	143	8249	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	144	8255	1FD3	Do you... <wait>love me?\n<wait>	Do you... <wait>love me?\n<wait>	
m/MS005F.BIN	F0	145	8298	1FB2	I might	I might	
m/MS005F.BIN	F0	146	8307	1FB2	I want to thank you	I want to thank you	
m/MS005F.BIN	F0	147	8328	1FB2	You're all I have	You're all I have	
m/MS005F.BIN	F0	148	8371	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	149	8377	1FD3	Hehehe... <wait>I see what's going on here.\n<wait>	Hehehe... <wait>I see what's going on here.\n<wait>	
m/MS005F.BIN	F0	150	8427	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	151	8433	1FD3	A young man like yourself, locked up in a dark cell.\nThen, all of a sudden, a pretty lady walks in...\nYes, I see now.\n<wait>	A young man like yourself, locked up in a dark cell.\nThen, all of a sudden, a pretty lady walks in...\nYes, I see now.\n<wait>	
m/MS005F.BIN	F0	152	8571	1FB2	That's not what I...	That's not what I...	
m/MS005F.BIN	F0	153	8593	1FB2	I want to thank you	I want to thank you	
m/MS005F.BIN	F0	154	8614	1FB2	You're all I have	You're all I have	
m/MS005F.BIN	F0	155	8657	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	156	8663	1FD3	Right... <wait>Well, that's good.\n<wait>	Right... <wait>Well, that's good.\n<wait>	
m/MS005F.BIN	F0	157	8703	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	158	8709	1FD3	Ah!...\n<wait>	Ah!...\n<wait>	
m/MS005F.BIN	F0	159	8724	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	160	8730	1FD3	Well, anyway... I've gotta be going now. Bye.\n<wait>	Well, anyway... I've gotta be going now. Bye.\n<wait>	
m/MS005F.BIN	F0	161	8788	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	162	8923	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	163	9044	1FD2	Baal Soldier:	Baal Soldier:	
m/MS005F.BIN	F0	164	9059	1FD3	Stupid fool! Know your place!!\n<wait>	Stupid fool! Know your place!!\n<wait>	
m/MS005F.BIN	F0	165	9098	1FD0	With those words, the soldier leaves you.\n<wait>	With those words, the soldier leaves you.\n<wait>	
m/MS005F.BIN	F0	166	9276	1FBA	Those dark thoughts hurt you more than any physical thoughts could.\n	Those dark thoughts hurt you more than any physical thoughts could.\n	
m/MS005F.BIN	F0	167	9357	1FD0	It is there that Rui enters the room.\n<wait>	It is there that Rui enters the room.\n<wait>	
m/MS005F.BIN	F0	168	9425	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	169	9431	1FD3	Here you go.\n<wait>	Here you go.\n<wait>	
m/MS005F.BIN	F0	170	9452	1FD0	Rui whispers those words as she places the food next to you.\n<wait>	Rui whispers those words as she places the food next to you.\n<wait>	
m/MS005F.BIN	F0	171	9521	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	172	9527	1FD3	The soldiers have started catching on to what I'm doing.\n<wait>It might be that I won't be able to come visit you after this.\n<wait>	The soldiers have started catching on to what I'm doing.\n<wait>It might be that I won't be able to come visit you after this.\n<wait>	
m/MS005F.BIN	F0	173	9659	1FD2	Rui:	Rui:	
m/MS005F.BIN	F0	174	9665	1FD3	In order words, the rest is up to you.\n<wait>	In order words, the rest is up to you.\n<wait>	
m/MS005F.BIN	F0	175	9716	1FD0	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	Having said that, Rui runs off.\nJust like before, you notice that she emits no footsteps.\n<wait>	
m/MS005F.BIN	F0	176	9817	1FD0	Soon after, another person enters. It's Yamase this time.\n<wait>	Soon after, another person enters. It's Yamase this time.\n<wait>	
m/MS005F.BIN	F0	177	9905	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	178	9914	1FD3	Don't you see? This is what happens when you don't do as you're told.\n<wait>	Don't you see? This is what happens when you don't do as you're told.\n<wait>	
m/MS005F.BIN	F0	179	9992	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	180	10001	1FD3	Lord Baalzephon is starting to personally get fed up with you.\n<wait>Then there's that whole Shinjuku incident, too...\n<wait>	Lord Baalzephon is starting to personally get fed up with you.\n<wait>Then there's that whole Shinjuku incident, too...\n<wait>	
m/MS005F.BIN	F0	181	10126	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	182	10135	1FD3	As long as you keep digging, you'll probably be fine.\n<wait>However, one mess up, and I wouldn't be surprised\nif they execute you just to set an example.\n<wait>	As long as you keep digging, you'll probably be fine.\n<wait>However, one mess up, and I wouldn't be surprised\nif they execute you just to set an example.\n<wait>	
m/MS005F.BIN	F0	183	10295	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	184	10304	1FD3	At least consider swallowing your pride.\nIt beats being dead, that's for sure...\n<wait>	At least consider swallowing your pride.\nIt beats being dead, that's for sure...\n<wait>	
m/MS005F.BIN	F0	185	10407	1FB2	Fuck off	Fuck off	
m/MS005F.BIN	F0	186	10417	1FB2	I'll never give in	I'll never give in	
m/MS005F.BIN	F0	187	10457	1FD0	This is the same man who sold his friends to the demons.\nYou don't give two shits about what he has to say.\n<wait>	This is the same man who sold his friends to the demons.\nYou don't give two shits about what he has to say.\n<wait>	
m/MS005F.BIN	F0	188	10573	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	189	10582	1FD3	Huh. So that's your answer...\n<wait>	Huh. So that's your answer...\n<wait>	
m/MS005F.BIN	F0	190	10620	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	191	10629	1FD3	You know, you've always been a stubborn son of a bitch.\n<wait>	You know, you've always been a stubborn son of a bitch.\n<wait>	
m/MS005F.BIN	F0	192	10693	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	193	10702	1FD3	Bye now. I won't be coming back.\n<wait>	Bye now. I won't be coming back.\n<wait>	
m/MS005F.BIN	F0	194	10747	1FD0	With that, Yamase leaves the room.\n<wait>	With that, Yamase leaves the room.\n<wait>	
m/MS005F.BIN	F0	195	10795	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	196	10804	1FD3	Hmph. Wow.\n<wait>	Hmph. Wow.\n<wait>	
m/MS005F.BIN	F0	197	10823	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	198	10832	1FD3	That's some serious enthusiasm coming from someone\nwho was just told that they might be executed soon.\n<wait>	That's some serious enthusiasm coming from someone\nwho was just told that they might be executed soon.\n<wait>	
m/MS005F.BIN	F0	199	10943	1FD2	Yamase:	Yamase:	
m/MS005F.BIN	F0	200	10952	1FD3	...Bye then.\n<wait>	...Bye then.\n<wait>	
m/MS005F.BIN	F0	201	10983	1FD0	You wake up the following morning to the sound of silence. How strange.\nUsually, you would have already been called to work by this time.\n<wait>	You wake up the following morning to the sound of silence. How strange.\nUsually, you would have already been called to work by this time.\n<wait>	
m/MS005F.BIN	F0	202	11129	1FD0	As you continue wondering about what's going on,\na soldier all of a sudden enters the room.\n<wait>	As you continue wondering about what's going on,\na soldier all of a sudden enters the room.\n<wait>	
m/MS005F.BIN	F0	203	11251	1FD2	Baal Soldier:	Baal Soldier:	
m/MS005F.BIN	F0	204	11266	1FD3	Katsuragi Ayato. Due to your excellent work performance,\nyou have been chosen to take part in the initiation ceremony.\n<wait>	Katsuragi Ayato. Due to your excellent work performance,\nyou have been chosen to take part in the initiation ceremony.\n<wait>	
m/MS005F.BIN	F0	205	11393	1FD2	Baal Soldier:	Baal Soldier:	
m/MS005F.BIN	F0	206	11408	1FD3	Come with me.\n<wait>	Come with me.\n<wait>	
m/MS005F.BIN	F0	207	11434	1FD0	You decide to follow the soldier out of the room.\n<wait>	You decide to follow the soldier out of the room.\n<wait>	
m/MS005F.BIN	F0	208	11538	1FD0	You can hear someone calling out to you in the form of a whisper.\n<wait>	You can hear someone calling out to you in the form of a whisper.\n<wait>	
m/MS005F.BIN	F0	209	11612	1FD2	Voice:	Voice:	
m/MS005F.BIN	F0	210	11620	1FD3	Katsuragi... Katsuragi!\n<wait>	Katsuragi... Katsuragi!\n<wait>	
m/MS005F.BIN	F0	211	11652	1FD0	You open your eyes, only to find Sonoda standing there next to you.\n<wait>	You open your eyes, only to find Sonoda standing there next to you.\n<wait>	
m/MS005F.BIN	F0	212	11764	1FB2	Why are you here?	Why are you here?	
m/MS005F.BIN	F0	213	11783	1FB2	Is this... a dream?	Is this... a dream?	
m/MS005F.BIN	F0	214	11822	1FD2	Sonoda:	Sonoda:	
m/MS005F.BIN	F0	215	11831	1FD3	Shh! Not so loud!\n<wait>	Shh! Not so loud!\n<wait>	
m/MS005F.BIN	F0	216	11857	1FD2	Sonoda:	Sonoda:	
m/MS005F.BIN	F0	217	11866	1FD3	I found this old piece of scrap wire while I was digging.\nIt took a bit of effort, but I was able to turn it into a lockpick.\n<wait>	I found this old piece of scrap wire while I was digging.\nIt took a bit of effort, but I was able to turn it into a lockpick.\n<wait>	
m/MS005F.BIN	F0	218	12000	1FD2	Sonoda:	Sonoda:	
m/MS005F.BIN	F0	219	12009	1FD3	Let's go free Rui, and get the hell out of here!\n<wait>	Let's go free Rui, and get the hell out of here!\n<wait>	
