# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS000E.BIN	F0	46	2257	1FD3	Hmph... What a coward...\n<wait>	Hmph... What a coward...\n<wait>	
m/MS000E.BIN	F0	47	2290	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	48	2362	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	49	2368	1FD3	What a freaking bother.\n<wait>	What a freaking bother.\n<wait>	
m/MS000E.BIN	F0	50	2400	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	51	2406	1FD3	Let's get over there and kick his ass!\n<wait>	Let's get over there and kick his ass!\n<wait>	
m/MS000E.BIN	F0	52	2498	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	53	2504	1FD3	Ayato	Ayato	
m/MS000E.BIN	F0	54	2571	1FD0	It appears that this is a challenge that you cannot refuse.\n<wait>	It appears that this is a challenge that you cannot refuse.\n<wait>	
m/MS000E.BIN	F0	55	2637	1FBA	However, before that, you need to get Rui and Sonoda treated.\n<wait>	However, before that, you need to get Rui and Sonoda treated.\n<wait>	
m/MS000E.BIN	F0	56	2761	1FD2	Man's Voice:	Man's Voice:	
m/MS000E.BIN	F0	57	2775	1FD3	GYAAAAAAAH!!\n<wait>	GYAAAAAAAH!!\n<wait>	
m/MS000E.BIN	F0	58	2794	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	59	2803	1FD3	Huh? What was that!?\n<wait>	Huh? What was that!?\n<wait>	
m/MS000E.BIN	F0	60	2832	1FD2	Beastly Voice:	Beastly Voice:	
m/MS000E.BIN	F0	61	2848	1FD3	AAAAAAAAOOOOOOOOOH!\n<wait>	AAAAAAAAOOOOOOOOOH!\n<wait>	
m/MS000E.BIN	F0	62	2876	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	63	2885	1FD3	It's coming from above! Hurry!\n<wait>	It's coming from above! Hurry!\n<wait>	
m/MS000E.BIN	F0	64	2957	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	65	2963	1FD3	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	
m/MS000E.BIN	F0	66	3043	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	67	3049	1FD3	Given her condition, I really wouldn't want to travel far with her...\n<wait>	Given her condition, I really wouldn't want to travel far with her...\n<wait>	
m/MS000E.BIN	F0	68	3127	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	69	3133	1FD3	These two also need some rest.\n<wait>Hmm... Where indeed...\n<wait>	These two also need some rest.\n<wait>Hmm... Where indeed...\n<wait>	
m/MS000E.BIN	F0	70	3199	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	71	3205	1FD3	Hey. I have an idea.\n<wait>	Hey. I have an idea.\n<wait>	
m/MS000E.BIN	F0	72	3234	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	73	3240	1FD3	Hmm?\n<wait>	Hmm?\n<wait>	
m/MS000E.BIN	F0	74	3253	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	75	3259	1FD3	My brother told me about this shrine at Zoushigaya.\nApparently, the monks there are really nice.\n<wait>	My brother told me about this shrine at Zoushigaya.\nApparently, the monks there are really nice.\n<wait>	
m/MS000E.BIN	F0	76	3364	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	77	3370	1FD3	Oh, yeah. You must be talking about Kishimojin.\n<wait>	Oh, yeah. You must be talking about Kishimojin.\n<wait>	
m/MS000E.BIN	F0	78	3426	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	79	3432	1FD3	That sounds good. Let's head there.\n<wait>	That sounds good. Let's head there.\n<wait>	
m/MS000E.BIN	F0	80	3477	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	81	3483	1FD3	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	
m/MS000E.BIN	F0	82	3563	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	83	3569	1FD3	Given her condition, I really wouldn't want to travel far with her...\n<wait>	Given her condition, I really wouldn't want to travel far with her...\n<wait>	
m/MS000E.BIN	F0	84	3652	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	85	3661	1FD3	...Oh, I know! I have a friend at Kishimojin.\nThey'll surely let her stay there.\n<wait>	...Oh, I know! I have a friend at Kishimojin.\nThey'll surely let her stay there.\n<wait>	
m/MS000E.BIN	F0	86	3750	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	87	3756	1FD3	Sounds good to me. Let's get going then.\n<wait>	Sounds good to me. Let's get going then.\n<wait>	
m/MS000E.BIN	F0	88	3808	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	89	3814	1FD3	Is there anywhere we could go?\n<wait>	Is there anywhere we could go?\n<wait>	
m/MS000E.BIN	F0	90	3867	1FB2	MyCity, maybe?	MyCity, maybe?	
m/MS000E.BIN	F0	91	3883	1FB2	Hmm...	Hmm...	
m/MS000E.BIN	F0	92	3909	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	93	3915	1FD3	That's a terrible idea. Use your head a little.\nWe're still being chased by Pentagram.\n<wait>	That's a terrible idea. Use your head a little.\nWe're still being chased by Pentagram.\n<wait>	
m/MS000E.BIN	F0	94	4010	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	95	4016	1FD3	They catch us, and that's it. We're dead.\n<wait>	They catch us, and that's it. We're dead.\n<wait>	
m/MS000E.BIN	F0	96	4066	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	97	4072	1FD3	We should pick a place where they don't have a presence...\n<wait>	We should pick a place where they don't have a presence...\n<wait>	
m/MS000E.BIN	F0	98	4142	1FD0	A place to rest...\n<wait>It hurts to say, but this really does fall outside of your\narea of expertise.\n<wait>	A place to rest...\n<wait>It hurts to say, but this really does fall outside of your\narea of expertise.\n<wait>	
m/MS000E.BIN	F0	99	4267	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	100	4276	1FD3	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	We should probably decide this before we leave.\nWhere we will take Mei?\n<wait>	
m/MS000E.BIN	F0	101	4356	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	102	4365	1FD3	Hmm... What would be a good place...\n	Hmm... What would be a good place...\n	
m/MS000E.BIN	F0	103	4411	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	104	4420	1FD3	...Oh, I know! Kishimojin. I have friends there.\n<wait>	...Oh, I know! Kishimojin. I have friends there.\n<wait>	
m/MS000E.BIN	F0	105	4477	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	106	4486	1FD3	That's the perfect place for us go.\n<wait>	That's the perfect place for us go.\n<wait>	
m/MS000E.BIN	F0	107	4530	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	108	4539	1FD3	Mei can rest there. Plus, we might also be able to get Rui treated.\n<wait>	Mei can rest there. Plus, we might also be able to get Rui treated.\n<wait>	
m/MS000E.BIN	F0	109	4616	1FD0	Before you leave, you should probably decide where you will take Mei.\n<wait>	Before you leave, you should probably decide where you will take Mei.\n<wait>	
m/MS000E.BIN	F0	110	4708	1FB2	MyCity	MyCity	
m/MS000E.BIN	F0	111	4716	1FB2	Somewhere far	Somewhere far	
m/MS000E.BIN	F0	112	4731	1FB2	Hmm...	Hmm...	
m/MS000E.BIN	F0	113	4805	1FBA	Then again, that place is controlled by the Resistance.\nIf they catch you, that might be it for you.\n<wait>	Then again, that place is controlled by the Resistance.\nIf they catch you, that might be it for you.\n<wait>	
m/MS000E.BIN	F0	114	4912	1FBA	Probably for the best if you stay away...\n<wait>	Probably for the best if you stay away...\n<wait>	
m/MS000E.BIN	F0	115	5065	1FBA	Furthermore, you also doubt if Mei can travel very far.\n<wait>	Furthermore, you also doubt if Mei can travel very far.\n<wait>	
m/MS000E.BIN	F0	116	5169	1FBA	It is there that Mei speaks up.\n<wait>	It is there that Mei speaks up.\n<wait>	
m/MS000E.BIN	F0	117	5209	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	118	5215	1FD3	Hey. I have an idea.\n<wait>	Hey. I have an idea.\n<wait>	
m/MS000E.BIN	F0	119	5244	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	120	5250	1FD3	My brother told me about this shrine at Zoushigaya.\nApparently, the monks there are really nice.\n<wait>	My brother told me about this shrine at Zoushigaya.\nApparently, the monks there are really nice.\n<wait>	
m/MS000E.BIN	F0	121	5355	1FD0	Oh, yeah. That sounds like it could work.\n<wait>You decide to head there.\n<wait>	Oh, yeah. That sounds like it could work.\n<wait>You decide to head there.\n<wait>	
m/MS000E.BIN	F0	122	5436	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	123	5445	1FD3	Now, where to go.\n<wait>	Now, where to go.\n<wait>	
m/MS000E.BIN	F0	124	5471	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	125	5480	1FD3	I kinda doubt that Mei can travel very far.\n  	I kinda doubt that Mei can travel very far.\n  	
m/MS000E.BIN	F0	126	5535	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	127	5544	1FD3	...Oh, I know! I have a friend at Kishimojin.\nThey'll surely let her stay there.\n<wait>	...Oh, I know! I have a friend at Kishimojin.\nThey'll surely let her stay there.\n<wait>	
m/MS000E.BIN	F0	128	5633	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	129	5642	1FD3	Do you think that you can make it that far, Mei?\\<wait>	Do you think that you can make it that far, Mei?\\<wait>	
m/MS000E.BIN	F0	130	5699	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	131	5705	1FD3	Yeah!\n<wait>	Yeah!\n<wait>	
m/MS000E.BIN	F0	132	5719	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	133	5728	1FD3	Good. Let's get going then.\n<wait>	Good. Let's get going then.\n<wait>	
m/MS000E.BIN	F0	134	5907	1FD2	Beastly Voice:	Beastly Voice:	
m/MS000E.BIN	F0	135	5923	1FD3	Owooooooaah...\n<wait>	Owooooooaah...\n<wait>	
m/MS000E.BIN	F0	136	5946	1FD0	You can hear what sounds like a beast howling in the distance.\n<wait>	You can hear what sounds like a beast howling in the distance.\n<wait>	
m/MS000E.BIN	F0	137	6024	1FD2	Beastly Voice:	Beastly Voice:	
m/MS000E.BIN	F0	138	6040	1FD3	Owooooooaah...\n<wait>	Owooooooaah...\n<wait>	
m/MS000E.BIN	F0	139	6063	1FD0	You can hear what sounds like a beast howling in the distance.\n<wait>	You can hear what sounds like a beast howling in the distance.\n<wait>	
m/MS000E.BIN	F0	140	6144	1FD2	Beastly Voice:	Beastly Voice:	
m/MS000E.BIN	F0	141	6160	1FD3	Owooooooaah...\n<wait>	Owooooooaah...\n<wait>	
m/MS000E.BIN	F0	142	6183	1FD0	You can hear what sounds like a beast howling in the distance.\n<wait>	You can hear what sounds like a beast howling in the distance.\n<wait>	
m/MS000E.BIN	F0	143	6260	1FD0	A large black shadow passes through the hallway before you!\n<wait>{0B}0	A large black shadow passes through the hallway before you!\n<wait>{0B}0	runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	144	6331	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	145	6340	1FD3	Wh-What was that? A demon!?\n<wait>	Wh-What was that? A demon!?\n<wait>	
m/MS000E.BIN	F0	146	6382	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	147	6388	1FD3	Wh-What was that? A demon!?\n<wait>	Wh-What was that? A demon!?\n<wait>	
m/MS000E.BIN	F0	148	6452	1FD0	You can hear a man sobbing on the other side of the door.\n<wait>	You can hear a man sobbing on the other side of the door.\n<wait>	
m/MS000E.BIN	F0	149	6516	1FBA	{0B}@	{0B}@	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	150	6523	1FD2	Sonoda.	Sonoda.	
m/MS000E.BIN	F0	151	6532	1FD3	It's coming from here. Let's go, Katsuragi!\n<wait>	It's coming from here. Let's go, Katsuragi!\n<wait>	
m/MS000E.BIN	F0	152	7045	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	153	7054	1FD3	Who goes there!?\\<wait>	Who goes there!?\\<wait>	
m/MS000E.BIN	F0	154	7087	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	155	7093	1FD3	Who goes there!?\n<wait>	Who goes there!?\n<wait>	
m/MS000E.BIN	F0	156	7121	1FD1	>What will you do?\n<wait>	>What will you do?\n<wait>	
m/MS000E.BIN	F0	157	7162	1FB2	Who goes there!?	Who goes there!?	
m/MS000E.BIN	F0	158	7180	1FB2	Sorry!	Sorry!	
m/MS000E.BIN	F0	159	7206	1FD0	Turning into the direction of the noise, {0B}	Turning into the direction of the noise, {0B}	runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	160	7299	1FD0	Soon after, a girl appears from the shadows.\nOne look at her face makes it clear that she's terribly frightened.\n<wait>	Soon after, a girl appears from the shadows.\nOne look at her face makes it clear that she's terribly frightened.\n<wait>	
m/MS000E.BIN	F0	161	7442	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	162	7449	1FD3	......\n<wait>	......\n<wait>	suspect: may be misread operand data, verify before editing
m/MS000E.BIN	F0	163	7464	1FD0	Motionless, she stares at you with her large eyes.\n<wait>	Motionless, she stares at you with her large eyes.\n<wait>	
m/MS000E.BIN	F0	164	7533	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	165	7542	1FD3	What are you doing here?\n<wait>	What are you doing here?\n<wait>	
m/MS000E.BIN	F0	166	7578	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	167	7584	1FD3	What are you doing here?\n<wait>	What are you doing here?\n<wait>	
m/MS000E.BIN	F0	168	7617	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	169	7623	1FD3	This is no place for little girls.\n<wait>	This is no place for little girls.\n<wait>	
m/MS000E.BIN	F0	170	7669	1FD1	>What will you do?\n<wait>	>What will you do?\n<wait>	
m/MS000E.BIN	F0	171	7710	1FB2	Greet her gently	Greet her gently	
m/MS000E.BIN	F0	172	7728	1FB2	Ignore her	Ignore her	
m/MS000E.BIN	F0	173	7760	1FD0	You decide to approach the girl gently as not to frighten her\nany further.\n<wait>	You decide to approach the girl gently as not to frighten her\nany further.\n<wait>	
m/MS000E.BIN	F0	174	7843	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	175	7850	1FD3	......\n<wait>	......\n<wait>	suspect: may be misread operand data, verify before editing
m/MS000E.BIN	F0	176	7863	1FBA	{0B}0	{0B}0	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	177	7870	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	178	7879	1FD3	Do you live here by any chance?\n	Do you live here by any chance?\n	
m/MS000E.BIN	F0	179	7921	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	180	7927	1FD3	Do you live here by any chance?\n	Do you live here by any chance?\n	
m/MS000E.BIN	F0	181	7964	1FD0	The girl doesn't reply.\n<wait>	The girl doesn't reply.\n<wait>	
m/MS000E.BIN	F0	182	8001	1FD0	You decide to ignore the girl. After everything that has happened,\nyou really can't be bothered to deal with her.\n<wait>	You decide to ignore the girl. After everything that has happened,\nyou really can't be bothered to deal with her.\n<wait>	
m/MS000E.BIN	F0	183	8134	1FD0	She turns around and vanishes back into the shadows.\n<wait>	She turns around and vanishes back into the shadows.\n<wait>	
m/MS000E.BIN	F0	184	8193	1FBA	Shortly after, you can hear her talking with someone.\n<wait>	Shortly after, you can hear her talking with someone.\n<wait>	
m/MS000E.BIN	F0	185	8255	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	186	8262	1FD3	Kazumi... Kazumi!\n<wait>	Kazumi... Kazumi!\n<wait>	
m/MS000E.BIN	F0	187	8288	1FD2	Man:	Man:	
m/MS000E.BIN	F0	188	8294	1FD3	What's the matter, Mei?\n<wait>	What's the matter, Mei?\n<wait>	
m/MS000E.BIN	F0	189	8326	1FD2	Kazumi:	Kazumi:	
m/MS000E.BIN	F0	190	8335	1FD3	You know that you've gotta sleep.\nIf you have another episode, it might end up being bad.\n<wait>	You know that you've gotta sleep.\nIf you have another episode, it might end up being bad.\n<wait>	
m/MS000E.BIN	F0	191	8433	1FD2	Mei:	Mei:	
m/MS000E.BIN	F0	192	8439	1FD3	I know. It's just, we have guests.\n<wait>	I know. It's just, we have guests.\n<wait>	
m/MS000E.BIN	F0	193	8482	1FD2	Kazumi:	Kazumi:	
m/MS000E.BIN	F0	194	8491	1FD3	...Guests?<wait>	...Guests?<wait>	
m/MS000E.BIN	F0	195	8519	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	196	8528	1FD3	It sounds like she's not alone...\n	It sounds like she's not alone...\n	
m/MS000E.BIN	F0	197	8572	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	198	8578	1FD3	It sounds like she's not alone...\n	It sounds like she's not alone...\n	
m/MS000E.BIN	F0	199	8617	1FD0	It sounds like the girl's not alone...\n<wait>	It sounds like the girl's not alone...\n<wait>	
m/MS000E.BIN	F0	200	8686	1FD2	Kazumi:	Kazumi:	
m/MS000E.BIN	F0	201	8695	1FD3	...And who might you people be?\n<wait>	...And who might you people be?\n<wait>	
m/MS000E.BIN	F0	202	8735	1FD0	The man gives the party a stern look.\nIt doesn't look like you're welcome.\n<wait>	The man gives the party a stern look.\nIt doesn't look like you're welcome.\n<wait>	
m/MS000E.BIN	F0	203	8828	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	204	8837	1FD3	I promise you, we're not here to hurt you.\nI'm Sonoda. These two are...\n	I promise you, we're not here to hurt you.\nI'm Sonoda. These two are...\n	
m/MS000E.BIN	F0	205	8914	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	206	8920	1FD3	I promise you, we're not here to hurt you.\nWe kinda ended up stumbling here, and...\n<wait>	I promise you, we're not here to hurt you.\nWe kinda ended up stumbling here, and...\n<wait>	
m/MS000E.BIN	F0	207	9010	1FBA	However, the man clearly does not care.\n{0B}{0B}	However, the man clearly does not care.\n{0B}{0B}	runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	208	9118	1FD1	>What will you do?\n	>What will you do?\n	
m/MS000E.BIN	F0	209	9153	1FB2	Mumble something	Mumble something	
m/MS000E.BIN	F0	210	9171	1FB2	Introduce yourself	Introduce yourself	
m/MS000E.BIN	F0	211	9211	1FD0	Nervous, you end up getting your words all mixed up.\n<wait>	Nervous, you end up getting your words all mixed up.\n<wait>	
m/MS000E.BIN	F0	212	9277	1FD0	You introduce yourself first, followed by Sonoda and Rui.\n<wait>	You introduce yourself first, followed by Sonoda and Rui.\n<wait>	
m/MS000E.BIN	F0	213	9341	1FBA	However, the man clearly does not care.\nYou get ignored as he lashes back.\n<wait>	However, the man clearly does not care.\nYou get ignored as he lashes back.\n<wait>	
m/MS000E.BIN	F0	214	9424	1FD2	Kazumi:	Kazumi:	
m/MS000E.BIN	F0	215	9433	1FD3	...I have no business with you people.\n<wait>	...I have no business with you people.\n<wait>	
m/MS000E.BIN	F0	216	9480	1FD2	Kazumi:	Kazumi:	
m/MS000E.BIN	F0	217	9489	1FD3	Leave. Leave at once!\n<wait>	Leave. Leave at once!\n<wait>	
m/MS000E.BIN	F0	218	9519	1FD0	It's clear that he's not going to take "no" for an answer.\n<wait>	It's clear that he's not going to take "no" for an answer.\n<wait>	
m/MS000E.BIN	F0	219	9584	1FBA	Frustrated, you end up leaving the room behind.\n<wait>	Frustrated, you end up leaving the room behind.\n<wait>	
m/MS000E.BIN	F0	220	9735	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	221	9742	1FD3	Kazumi? Kazumi!\n<wait>	Kazumi? Kazumi!\n<wait>	
m/MS000E.BIN	F0	222	9766	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	223	9773	1FD3	...Ah!\n<wait>	...Ah!\n<wait>	
m/MS000E.BIN	F0	224	9788	1FD0	It would appear that the girl mistook you for her brother.\n<wait>	It would appear that the girl mistook you for her brother.\n<wait>	
m/MS000E.BIN	F0	225	9853	1FBA	Having realised her mistake,\nshe turns towards you with a firm expression on her face.\n<wait>	Having realised her mistake,\nshe turns towards you with a firm expression on her face.\n<wait>	
m/MS000E.BIN	F0	226	9958	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	227	9967	1FD3	What are you doing up here?\n<wait>	What are you doing up here?\n<wait>	
m/MS000E.BIN	F0	228	10006	1FD2	Rui:	Rui:	
m/MS000E.BIN	F0	229	10012	1FD3	What are you doing up here?\n<wait>	What are you doing up here?\n<wait>	
m/MS000E.BIN	F0	230	10051	1FD1	>What will you do?\n	>What will you do?\n	
m/MS000E.BIN	F0	231	10086	1FB2	Greet her gently	Greet her gently	
m/MS000E.BIN	F0	232	10104	1FB2	Ignore her	Ignore her	
m/MS000E.BIN	F0	233	10136	1FD0	You decide to approach the girl gently as not to frighten her\nany further.\n<wait>	You decide to approach the girl gently as not to frighten her\nany further.\n<wait>	
m/MS000E.BIN	F0	234	10219	1FD2	Girl:	Girl:	
m/MS000E.BIN	F0	235	10226	1FD3	......\n<wait>	......\n<wait>	suspect: may be misread operand data, verify before editing
m/MS000E.BIN	F0	236	10239	1FBA	{0B}K	{0B}K	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS000E.BIN	F0	237	10246	1FD2	Sonoda:	Sonoda:	
m/MS000E.BIN	F0	238	10255	1FD3	Do you live here?\n<wait>	Do you live here?\n<wait>	
m/MS000E.BIN	F0	239	10281	1FD2	Sonoda:	Sonoda:	
